t,x,y,psi,u,v,r
22.600000,2.115974828e+01,8.255347579e+00,1.966114447e+00,1.001518505e+00,-7.161288401e-02,1.624941625e-01
22.610000,2.115654458e+01,8.264863516e+00,1.967739388e+00,1.001518558e+00,-7.161281546e-02,1.624941233e-01
22.620000,2.115332542e+01,8.274374234e+00,1.969364329e+00,1.001518611e+00,-7.161274745e-02,1.624940843e-01
22.630000,2.115009080e+01,8.283879710e+00,1.970989270e+00,1.001518663e+00,-7.161267998e-02,1.624940457e-01
22.640000,2.114684075e+01,8.293379917e+00,1.972614210e+00,1.001518716e+00,-7.161261306e-02,1.624940074e-01
22.650000,2.114357526e+01,8.302874830e+00,1.974239150e+00,1.001518768e+00,-7.161254667e-02,1.624939694e-01
22.660000,2.114029435e+01,8.312364425e+00,1.975864089e+00,1.001518820e+00,-7.161248081e-02,1.624939317e-01
22.670000,2.113699802e+01,8.321848676e+00,1.977489029e+00,1.001518872e+00,-7.161241548e-02,1.624938943e-01
22.680000,2.113368628e+01,8.331327559e+00,1.979113967e+00,1.001518924e+00,-7.161235067e-02,1.624938573e-01
22.690000,2.113035914e+01,8.340801048e+00,1.980738906e+00,1.001518975e+00,-7.161228639e-02,1.624938205e-01
22.700000,2.112701662e+01,8.350269118e+00,1.982363844e+00,1.001519027e+00,-7.161222262e-02,1.624937840e-01
22.710000,2.112365871e+01,8.359731745e+00,1.983988781e+00,1.001519078e+00,-7.161215936e-02,1.624937479e-01
22.720000,2.112028543e+01,8.369188903e+00,1.985613719e+00,1.001519129e+00,-7.161209661e-02,1.624937120e-01
22.730000,2.111689678e+01,8.378640567e+00,1.987238656e+00,1.001519180e+00,-7.161203436e-02,1.624936764e-01
22.740000,2.111349279e+01,8.388086713e+00,1.988863592e+00,1.001519231e+00,-7.161197262e-02,1.624936412e-01
22.750000,2.111007344e+01,8.397527315e+00,1.990488528e+00,1.001519282e+00,-7.161191137e-02,1.624936062e-01
22.760000,2.110663876e+01,8.406962349e+00,1.992113464e+00,1.001519332e+00,-7.161185061e-02,1.624935715e-01
22.770000,2.110318875e+01,8.416391789e+00,1.993738400e+00,1.001519382e+00,-7.161179034e-02,1.624935371e-01
22.780000,2.109972342e+01,8.425815611e+00,1.995363335e+00,1.001519433e+00,-7.161173056e-02,1.624935030e-01
22.790000,2.109624279e+01,8.435233790e+00,1.996988270e+00,1.001519483e+00,-7.161167126e-02,1.624934691e-01
22.800000,2.109274685e+01,8.444646301e+00,1.998613204e+00,1.001519532e+00,-7.161161243e-02,1.624934356e-01
22.810000,2.108923562e+01,8.454053119e+00,2.000238139e+00,1.001519582e+00,-7.161155408e-02,1.624934023e-01
22.820000,2.108570912e+01,8.463454219e+00,2.001863073e+00,1.001519632e+00,-7.161149620e-02,1.624933693e-01
22.830000,2.108216733e+01,8.472849577e+00,2.003488006e+00,1.001519681e+00,-7.161143879e-02,1.624933365e-01
22.840000,2.107861029e+01,8.482239168e+00,2.005112939e+00,1.001519730e+00,-7.161138184e-02,1.624933041e-01
22.850000,2.107503799e+01,8.491622966e+00,2.006737872e+00,1.001519779e+00,-7.161132535e-02,1.624932719e-01
22.860000,2.107145045e+01,8.501000947e+00,2.008362805e+00,1.001519828e+00,-7.161126932e-02,1.624932399e-01
22.870000,2.106784768e+01,8.510373087e+00,2.009987737e+00,1.001519877e+00,-7.161121374e-02,1.624932083e-01
22.880000,2.106422967e+01,8.519739360e+00,2.011612669e+00,1.001519925e+00,-7.161115861e-02,1.624931769e-01
22.890000,2.106059646e+01,8.529099742e+00,2.013237600e+00,1.001519973e+00,-7.161110393e-02,1.624931457e-01
22.900000,2.105694804e+01,8.538454208e+00,2.014862532e+00,1.001520021e+00,-7.161104968e-02,1.624931149e-01
22.910000,2.105328442e+01,8.547802734e+00,2.016487463e+00,1.001520069e+00,-7.161099588e-02,1.624930842e-01
22.920000,2.104960561e+01,8.557145294e+00,2.018112393e+00,1.001520117e+00,-7.161094251e-02,1.624930538e-01
22.930000,2.104591163e+01,8.566481864e+00,2.019737324e+00,1.001520165e+00,-7.161088958e-02,1.624930237e-01
22.940000,2.104220248e+01,8.575812420e+00,2.021362254e+00,1.001520212e+00,-7.161083707e-02,1.624929939e-01
22.950000,2.103847817e+01,8.585136937e+00,2.022987184e+00,1.001520259e+00,-7.161078499e-02,1.624929642e-01
22.960000,2.103473872e+01,8.594455390e+00,2.024612113e+00,1.001520307e+00,-7.161073333e-02,1.624929349e-01
22.970000,2.103098413e+01,8.603767754e+00,2.026237042e+00,1.001520353e+00,-7.161068209e-02,1.624929057e-01
22.980000,2.102721441e+01,8.613074005e+00,2.027861971e+00,1.001520400e+00,-7.161063127e-02,1.624928768e-01
22.990000,2.102342957e+01,8.622374119e+00,2.029486900e+00,1.001520447e+00,-7.161058086e-02,1.624928482e-01
23.000000,2.101962963e+01,8.631668070e+00,2.031111828e+00,1.001520493e+00,-7.161053086e-02,1.624928198e-01
23.010000,2.101581459e+01,8.640955835e+00,2.032736756e+00,1.001520539e+00,-7.161048127e-02,1.624927916e-01
23.020000,2.101198446e+01,8.650237388e+00,2.034361684e+00,1.001520585e+00,-7.161043207e-02,1.624927637e-01
23.030000,2.100813925e+01,8.659512706e+00,2.035986612e+00,1.001520631e+00,-7.161038328e-02,1.624927360e-01
23.040000,2.100427898e+01,8.668781764e+00,2.037611539e+00,1.001520677e+00,-7.161033489e-02,1.624927085e-01
23.050000,2.100040365e+01,8.678044536e+00,2.039236466e+00,1.001520722e+00,-7.161028689e-02,1.624926812e-01
23.060000,2.099651327e+01,8.687301000e+00,2.040861392e+00,1.001520768e+00,-7.161023928e-02,1.624926542e-01
23.070000,2.099260785e+01,8.696551130e+00,2.042486319e+00,1.001520813e+00,-7.161019206e-02,1.624926274e-01
23.080000,2.098868741e+01,8.705794902e+00,2.044111245e+00,1.001520858e+00,-7.161014522e-02,1.624926009e-01
23.090000,2.098475196e+01,8.715032292e+00,2.045736171e+00,1.001520902e+00,-7.161009877e-02,1.624925745e-01
23.100000,2.098080149e+01,8.724263274e+00,2.047361097e+00,1.001520947e+00,-7.161005269e-02,1.624925484e-01
23.110000,2.097683604e+01,8.733487826e+00,2.048986022e+00,1.001520991e+00,-7.161000699e-02,1.624925225e-01
23.120000,2.097285559e+01,8.742705922e+00,2.050610947e+00,1.001521036e+00,-7.160996167e-02,1.624924968e-01
23.130000,2.096886018e+01,8.751917538e+00,2.052235872e+00,1.001521080e+00,-7.160991671e-02,1.624924713e-01
23.140000,2.096484980e+01,8.761122650e+00,2.053860796e+00,1.001521123e+00,-7.160987212e-02,1.624924460e-01
23.150000,2.096082447e+01,8.770321233e+00,2.055485721e+00,1.001521167e+00,-7.160982790e-02,1.624924210e-01
23.160000,2.095678419e+01,8.779513264e+00,2.057110645e+00,1.001521211e+00,-7.160978404e-02,1.624923961e-01
23.170000,2.095272899e+01,8.788698717e+00,2.058735569e+00,1.001521254e+00,-7.160974053e-02,1.624923715e-01
23.180000,2.094865886e+01,8.797877569e+00,2.060360492e+00,1.001521297e+00,-7.160969738e-02,1.624923471e-01
23.190000,2.094457382e+01,8.807049795e+00,2.061985416e+00,1.001521340e+00,-7.160965459e-02,1.624923229e-01
23.200000,2.094047388e+01,8.816215372e+00,2.063610339e+00,1.001521383e+00,-7.160961215e-02,1.624922989e-01
23.210000,2.093635906e+01,8.825374275e+00,2.065235262e+00,1.001521425e+00,-7.160957005e-02,1.624922750e-01
23.220000,2.093222936e+01,8.834526479e+00,2.066860184e+00,1.001521468e+00,-7.160952830e-02,1.624922514e-01
23.230000,2.092808479e+01,8.843671961e+00,2.068485107e+00,1.001521510e+00,-7.160948689e-02,1.624922280e-01
23.240000,2.092392536e+01,8.852810697e+00,2.070110029e+00,1.001521552e+00,-7.160944582e-02,1.624922048e-01
23.250000,2.091975109e+01,8.861942662e+00,2.071734951e+00,1.001521594e+00,-7.160940509e-02,1.624921818e-01
23.260000,2.091556199e+01,8.871067832e+00,2.073359872e+00,1.001521636e+00,-7.160936469e-02,1.624921589e-01
23.270000,2.091135806e+01,8.880186184e+00,2.074984794e+00,1.001521677e+00,-7.160932463e-02,1.624921363e-01
23.280000,2.090713932e+01,8.889297692e+00,2.076609715e+00,1.001521718e+00,-7.160928489e-02,1.624921138e-01
23.290000,2.090290578e+01,8.898402334e+00,2.078234636e+00,1.001521760e+00,-7.160924548e-02,1.624920916e-01
23.300000,2.089865746e+01,8.907500084e+00,2.079859557e+00,1.001521800e+00,-7.160920640e-02,1.624920695e-01
23.310000,2.089439435e+01,8.916590920e+00,2.081484478e+00,1.001521841e+00,-7.160916764e-02,1.624920476e-01
23.320000,2.089011648e+01,8.925674816e+00,2.083109398e+00,1.001521882e+00,-7.160912919e-02,1.624920259e-01
23.330000,2.088582385e+01,8.934751749e+00,2.084734318e+00,1.001521922e+00,-7.160909106e-02,1.624920044e-01
23.340000,2.088151648e+01,8.943821696e+00,2.086359238e+00,1.001521963e+00,-7.160905325e-02,1.624919831e-01
23.350000,2.087719437e+01,8.952884631e+00,2.087984158e+00,1.001522003e+00,-7.160901575e-02,1.624919619e-01
23.360000,2.087285755e+01,8.961940532e+00,2.089609077e+00,1.001522042e+00,-7.160897855e-02,1.624919409e-01
23.370000,2.086850601e+01,8.970989374e+00,2.091233997e+00,1.001522082e+00,-7.160894167e-02,1.624919201e-01
23.380000,2.086413978e+01,8.980031133e+00,2.092858916e+00,1.001522122e+00,-7.160890509e-02,1.624918995e-01
23.390000,2.085975885e+01,8.989065785e+00,2.094483835e+00,1.001522161e+00,-7.160886881e-02,1.624918791e-01
23.400000,2.085536326e+01,8.998093307e+00,2.096108753e+00,1.001522200e+00,-7.160883283e-02,1.624918588e-01
23.410000,2.085095300e+01,9.007113675e+00,2.097733672e+00,1.001522239e+00,-7.160879714e-02,1.624918387e-01
23.420000,2.084652808e+01,9.016126865e+00,2.099358590e+00,1.001522278e+00,-7.160876176e-02,1.624918188e-01
23.430000,2.084208853e+01,9.025132853e+00,2.100983508e+00,1.001522317e+00,-7.160872666e-02,1.624917990e-01
23.440000,2.083763435e+01,9.034131616e+00,2.102608426e+00,1.001522355e+00,-7.160869186e-02,1.624917794e-01
23.450000,2.083316555e+01,9.043123128e+00,2.104233344e+00,1.001522393e+00,-7.160865734e-02,1.624917600e-01
23.460000,2.082868215e+01,9.052107368e+00,2.105858261e+00,1.001522431e+00,-7.160862311e-02,1.624917407e-01
23.470000,2.082418415e+01,9.061084311e+00,2.107483178e+00,1.001522469e+00,-7.160858916e-02,1.624917216e-01
23.480000,2.081967157e+01,9.070053934e+00,2.109108096e+00,1.001522507e+00,-7.160855550e-02,1.624917027e-01
23.490000,2.081514443e+01,9.079016212e+00,2.110733013e+00,1.001522545e+00,-7.160852211e-02,1.624916839e-01
23.500000,2.081060272e+01,9.087971122e+00,2.112357929e+00,1.001522582e+00,-7.160848900e-02,1.624916653e-01
23.510000,2.080604647e+01,9.096918641e+00,2.113982846e+00,1.001522619e+00,-7.160845616e-02,1.624916468e-01
23.520000,2.080147569e+01,9.105858744e+00,2.115607762e+00,1.001522656e+00,-7.160842360e-02,1.624916285e-01
23.530000,2.079689038e+01,9.114791409e+00,2.117232678e+00,1.001522693e+00,-7.160839131e-02,1.624916104e-01
23.540000,2.079229057e+01,9.123716611e+00,2.118857594e+00,1.001522730e+00,-7.160835928e-02,1.624915924e-01
23.550000,2.078767626e+01,9.132634327e+00,2.120482510e+00,1.001522766e+00,-7.160832752e-02,1.624915745e-01
23.560000,2.078304746e+01,9.141544534e+00,2.122107426e+00,1.001522803e+00,-7.160829603e-02,1.624915568e-01
23.570000,2.077840419e+01,9.150447208e+00,2.123732341e+00,1.001522839e+00,-7.160826480e-02,1.624915393e-01
23.580000,2.077374646e+01,9.159342325e+00,2.125357257e+00,1.001522875e+00,-7.160823383e-02,1.624915219e-01
23.590000,2.076907428e+01,9.168229863e+00,2.126982172e+00,1.001522910e+00,-7.160820311e-02,1.624915047e-01
23.600000,2.076438767e+01,9.177109796e+00,2.128607087e+00,1.001522946e+00,-7.160817265e-02,1.624914876e-01
23.610000,2.075968663e+01,9.185982103e+00,2.130232002e+00,1.001522982e+00,-7.160814245e-02,1.624914706e-01
23.620000,2.075497119e+01,9.194846760e+00,2.131856916e+00,1.001523017e+00,-7.160811249e-02,1.624914538e-01
23.630000,2.075024134e+01,9.203703743e+00,2.133481831e+00,1.001523052e+00,-7.160808279e-02,1.624914372e-01
23.640000,2.074549711e+01,9.212553028e+00,2.135106745e+00,1.001523087e+00,-7.160805333e-02,1.624914207e-01
23.650000,2.074073850e+01,9.221394593e+00,2.136731659e+00,1.001523122e+00,-7.160802412e-02,1.624914043e-01
23.660000,2.073596553e+01,9.230228415e+00,2.138356573e+00,1.001523156e+00,-7.160799516e-02,1.624913881e-01
23.670000,2.073117822e+01,9.239054469e+00,2.139981487e+00,1.001523191e+00,-7.160796643e-02,1.624913720e-01
23.680000,2.072637657e+01,9.247872732e+00,2.141606400e+00,1.001523225e+00,-7.160793795e-02,1.624913560e-01
23.690000,2.072156060e+01,9.256683182e+00,2.143231314e+00,1.001523259e+00,-7.160790970e-02,1.624913402e-01
23.700000,2.071673031e+01,9.265485795e+00,2.144856227e+00,1.001523293e+00,-7.160788169e-02,1.624913245e-01
23.710000,2.071188573e+01,9.274280547e+00,2.146481140e+00,1.001523327e+00,-7.160785391e-02,1.624913090e-01
23.720000,2.070702686e+01,9.283067416e+00,2.148106053e+00,1.001523360e+00,-7.160782637e-02,1.624912935e-01
23.730000,2.070215373e+01,9.291846379e+00,2.149730966e+00,1.001523394e+00,-7.160779906e-02,1.624912783e-01
23.740000,2.069726633e+01,9.300617411e+00,2.151355879e+00,1.001523427e+00,-7.160777197e-02,1.624912631e-01
23.750000,2.069236469e+01,9.309380490e+00,2.152980792e+00,1.001523460e+00,-7.160774512e-02,1.624912481e-01
23.760000,2.068744881e+01,9.318135594e+00,2.154605704e+00,1.001523493e+00,-7.160771848e-02,1.624912332e-01
23.770000,2.068251871e+01,9.326882698e+00,2.156230616e+00,1.001523525e+00,-7.160769207e-02,1.624912184e-01
23.780000,2.067757441e+01,9.335621779e+00,2.157855528e+00,1.001523558e+00,-7.160766589e-02,1.624912038e-01
23.790000,2.067261591e+01,9.344352815e+00,2.159480440e+00,1.001523590e+00,-7.160763992e-02,1.624911893e-01
23.800000,2.066764323e+01,9.353075783e+00,2.161105352e+00,1.001523623e+00,-7.160761417e-02,1.624911749e-01
23.810000,2.066265639e+01,9.361790659e+00,2.162730264e+00,1.001523655e+00,-7.160758864e-02,1.624911606e-01
23.820000,2.065765538e+01,9.370497420e+00,2.164355175e+00,1.001523687e+00,-7.160756332e-02,1.624911465e-01
23.830000,2.065264024e+01,9.379196044e+00,2.165980087e+00,1.001523718e+00,-7.160753821e-02,1.624911325e-01
23.840000,2.064761097e+01,9.387886507e+00,2.167604998e+00,1.001523750e+00,-7.160751332e-02,1.624911186e-01
23.850000,2.064256759e+01,9.396568787e+00,2.169229909e+00,1.001523781e+00,-7.160748863e-02,1.624911048e-01
23.860000,2.063751010e+01,9.405242861e+00,2.170854820e+00,1.001523813e+00,-7.160746415e-02,1.624910911e-01
23.870000,2.063243852e+01,9.413908705e+00,2.172479731e+00,1.001523844e+00,-7.160743988e-02,1.624910776e-01
23.880000,2.062735287e+01,9.422566297e+00,2.174104642e+00,1.001523875e+00,-7.160741582e-02,1.624910642e-01
23.890000,2.062225316e+01,9.431215614e+00,2.175729552e+00,1.001523905e+00,-7.160739195e-02,1.624910509e-01
23.900000,2.061713940e+01,9.439856633e+00,2.177354463e+00,1.001523936e+00,-7.160736829e-02,1.624910377e-01
23.910000,2.061201160e+01,9.448489331e+00,2.178979373e+00,1.001523966e+00,-7.160734482e-02,1.624910246e-01
23.920000,2.060686979e+01,9.457113686e+00,2.180604283e+00,1.001523997e+00,-7.160732156e-02,1.624910116e-01
23.930000,2.060171396e+01,9.465729675e+00,2.182229193e+00,1.001524027e+00,-7.160729849e-02,1.624909988e-01
23.940000,2.059654415e+01,9.474337274e+00,2.183854103e+00,1.001524057e+00,-7.160727562e-02,1.624909860e-01
23.950000,2.059136035e+01,9.482936462e+00,2.185479013e+00,1.001524087e+00,-7.160725293e-02,1.624909734e-01
23.960000,2.058616259e+01,9.491527216e+00,2.187103923e+00,1.001524116e+00,-7.160723044e-02,1.624909609e-01
23.970000,2.058095087e+01,9.500109512e+00,2.188728832e+00,1.001524146e+00,-7.160720814e-02,1.624909485e-01
23.980000,2.057572522e+01,9.508683329e+00,2.190353742e+00,1.001524175e+00,-7.160718603e-02,1.624909361e-01
23.990000,2.057048564e+01,9.517248643e+00,2.191978651e+00,1.001524204e+00,-7.160716411e-02,1.624909239e-01
24.000000,2.056523214e+01,9.525805432e+00,2.193603560e+00,1.001524233e+00,-7.160714237e-02,1.624909119e-01
24.010000,2.055996476e+01,9.534353674e+00,2.195228469e+00,1.001524262e+00,-7.160712082e-02,1.624908999e-01
24.020000,2.055468348e+01,9.542893345e+00,2.196853378e+00,1.001524291e+00,-7.160709945e-02,1.624908880e-01
24.030000,2.054938834e+01,9.551424423e+00,2.198478287e+00,1.001524319e+00,-7.160707826e-02,1.624908762e-01
24.040000,2.054407934e+01,9.559946887e+00,2.200103196e+00,1.001524348e+00,-7.160705725e-02,1.624908645e-01
24.050000,2.053875650e+01,9.568460712e+00,2.201728104e+00,1.001524376e+00,-7.160703641e-02,1.624908529e-01
24.060000,2.053341984e+01,9.576965877e+00,2.203353013e+00,1.001524404e+00,-7.160701576e-02,1.624908415e-01
24.070000,2.052806936e+01,9.585462360e+00,2.204977921e+00,1.001524432e+00,-7.160699528e-02,1.624908301e-01
24.080000,2.052270508e+01,9.593950137e+00,2.206602829e+00,1.001524460e+00,-7.160697497e-02,1.624908188e-01
24.090000,2.051732701e+01,9.602429187e+00,2.208227737e+00,1.001524487e+00,-7.160695484e-02,1.624908076e-01
24.100000,2.051193518e+01,9.610899487e+00,2.209852645e+00,1.001524515e+00,-7.160693487e-02,1.624907966e-01
24.110000,2.050652959e+01,9.619361015e+00,2.211477553e+00,1.001524542e+00,-7.160691508e-02,1.624907856e-01
24.120000,2.050111025e+01,9.627813748e+00,2.213102461e+00,1.001524569e+00,-7.160689546e-02,1.624907747e-01
24.130000,2.049567719e+01,9.636257663e+00,2.214727369e+00,1.001524596e+00,-7.160687600e-02,1.624907639e-01
24.140000,2.049023042e+01,9.644692740e+00,2.216352276e+00,1.001524623e+00,-7.160685671e-02,1.624907532e-01
24.150000,2.048476994e+01,9.653118955e+00,2.217977184e+00,1.001524650e+00,-7.160683758e-02,1.624907426e-01
24.160000,2.047929578e+01,9.661536287e+00,2.219602091e+00,1.001524677e+00,-7.160681862e-02,1.624907321e-01
24.170000,2.047380795e+01,9.669944712e+00,2.221226999e+00,1.001524703e+00,-7.160679981e-02,1.624907217e-01
24.180000,2.046830646e+01,9.678344209e+00,2.222851906e+00,1.001524729e+00,-7.160678117e-02,1.624907113e-01
24.190000,2.046279133e+01,9.686734756e+00,2.224476813e+00,1.001524755e+00,-7.160676269e-02,1.624907011e-01
24.200000,2.045726258e+01,9.695116330e+00,2.226101720e+00,1.001524781e+00,-7.160674436e-02,1.624906909e-01
24.210000,2.045172021e+01,9.703488909e+00,2.227726627e+00,1.001524807e+00,-7.160672619e-02,1.624906809e-01
24.220000,2.044616425e+01,9.711852472e+00,2.229351533e+00,1.001524833e+00,-7.160670818e-02,1.624906709e-01
24.230000,2.044059470e+01,9.720206996e+00,2.230976440e+00,1.001524859e+00,-7.160669032e-02,1.624906610e-01
24.240000,2.043501158e+01,9.728552459e+00,2.232601347e+00,1.001524884e+00,-7.160667261e-02,1.624906512e-01
24.250000,2.042941491e+01,9.736888839e+00,2.234226253e+00,1.001524909e+00,-7.160665506e-02,1.624906415e-01
24.260000,2.042380471e+01,9.745216114e+00,2.235851159e+00,1.001524935e+00,-7.160663765e-02,1.624906319e-01
24.270000,2.041818097e+01,9.753534262e+00,2.237476066e+00,1.001524960e+00,-7.160662039e-02,1.624906223e-01
24.280000,2.041254373e+01,9.761843261e+00,2.239100972e+00,1.001524984e+00,-7.160660328e-02,1.624906129e-01
24.290000,2.040689300e+01,9.770143089e+00,2.240725878e+00,1.001525009e+00,-7.160658632e-02,1.624906035e-01
24.300000,2.040122878e+01,9.778433724e+00,2.242350784e+00,1.001525034e+00,-7.160656951e-02,1.624905942e-01
24.310000,2.039555110e+01,9.786715145e+00,2.243975690e+00,1.001525058e+00,-7.160655283e-02,1.624905850e-01
24.320000,2.038985997e+01,9.794987329e+00,2.245600596e+00,1.001525082e+00,-7.160653630e-02,1.624905759e-01
24.330000,2.038415541e+01,9.803250255e+00,2.247225501e+00,1.001525107e+00,-7.160651992e-02,1.624905668e-01
24.340000,2.037843743e+01,9.811503901e+00,2.248850407e+00,1.001525131e+00,-7.160650367e-02,1.624905578e-01
24.350000,2.037270604e+01,9.819748244e+00,2.250475312e+00,1.001525155e+00,-7.160648756e-02,1.624905490e-01
24.360000,2.036696127e+01,9.827983264e+00,2.252100218e+00,1.001525178e+00,-7.160647159e-02,1.624905401e-01
24.370000,2.036120312e+01,9.836208939e+00,2.253725123e+00,1.001525202e+00,-7.160645576e-02,1.624905314e-01
24.380000,2.035543161e+01,9.844425246e+00,2.255350029e+00,1.001525225e+00,-7.160644006e-02,1.624905227e-01
24.390000,2.034964676e+01,9.852632164e+00,2.256974934e+00,1.001525249e+00,-7.160642450e-02,1.624905142e-01
24.400000,2.034384858e+01,9.860829672e+00,2.258599839e+00,1.001525272e+00,-7.160640908e-02,1.624905057e-01
24.410000,2.033803709e+01,9.869017747e+00,2.260224744e+00,1.001525295e+00,-7.160639378e-02,1.624904972e-01
24.420000,2.033221230e+01,9.877196369e+00,2.261849649e+00,1.001525318e+00,-7.160637862e-02,1.624904889e-01
24.430000,2.032637423e+01,9.885365515e+00,2.263474554e+00,1.001525341e+00,-7.160636359e-02,1.624904806e-01
24.440000,2.032052289e+01,9.893525164e+00,2.265099458e+00,1.001525363e+00,-7.160634869e-02,1.624904724e-01
24.450000,2.031465830e+01,9.901675295e+00,2.266724363e+00,1.001525386e+00,-7.160633391e-02,1.624904642e-01
24.460000,2.030878048e+01,9.909815885e+00,2.268349268e+00,1.001525408e+00,-7.160631927e-02,1.624904562e-01
24.470000,2.030288943e+01,9.917946914e+00,2.269974172e+00,1.001525431e+00,-7.160630475e-02,1.624904482e-01
24.480000,2.029698519e+01,9.926068360e+00,2.271599077e+00,1.001525453e+00,-7.160629035e-02,1.624904403e-01
24.490000,2.029106775e+01,9.934180202e+00,2.273223981e+00,1.001525475e+00,-7.160627608e-02,1.624904324e-01
24.500000,2.028513714e+01,9.942282417e+00,2.274848885e+00,1.001525497e+00,-7.160626194e-02,1.624904246e-01
24.510000,2.027919337e+01,9.950374985e+00,2.276473789e+00,1.001525519e+00,-7.160624791e-02,1.624904169e-01
24.520000,2.027323645e+01,9.958457885e+00,2.278098694e+00,1.001525540e+00,-7.160623401e-02,1.624904093e-01
24.530000,2.026726642e+01,9.966531095e+00,2.279723598e+00,1.001525562e+00,-7.160622023e-02,1.624904017e-01
24.540000,2.026128327e+01,9.974594593e+00,2.281348502e+00,1.001525583e+00,-7.160620657e-02,1.624903942e-01
24.550000,2.025528702e+01,9.982648359e+00,2.282973406e+00,1.001525605e+00,-7.160619302e-02,1.624903868e-01
24.560000,2.024927770e+01,9.990692370e+00,2.284598309e+00,1.001525626e+00,-7.160617959e-02,1.624903794e-01
24.570000,2.024325532e+01,9.998726607e+00,2.286223213e+00,1.001525647e+00,-7.160616628e-02,1.624903721e-01
24.580000,2.023721988e+01,1.000675105e+01,2.287848117e+00,1.001525668e+00,-7.160615309e-02,1.624903648e-01
24.590000,2.023117142e+01,1.001476567e+01,2.289473020e+00,1.001525688e+00,-7.160614001e-02,1.624903576e-01
24.600000,2.022510994e+01,1.002277045e+01,2.291097924e+00,1.001525709e+00,-7.160612704e-02,1.624903505e-01
24.610000,2.021903546e+01,1.003076538e+01,2.292722827e+00,1.001525730e+00,-7.160611419e-02,1.624903435e-01
24.620000,2.021294800e+01,1.003875042e+01,2.294347731e+00,1.001525750e+00,-7.160610144e-02,1.624903365e-01
24.630000,2.020684757e+01,1.004672556e+01,2.295972634e+00,1.001525770e+00,-7.160608881e-02,1.624903296e-01
24.640000,2.020073420e+01,1.005469078e+01,2.297597537e+00,1.001525790e+00,-7.160607629e-02,1.624903227e-01
24.650000,2.019460788e+01,1.006264606e+01,2.299222441e+00,1.001525810e+00,-7.160606387e-02,1.624903159e-01
24.660000,2.018846865e+01,1.007059137e+01,2.300847344e+00,1.001525830e+00,-7.160605157e-02,1.624903091e-01
24.670000,2.018231651e+01,1.007852669e+01,2.302472247e+00,1.001525850e+00,-7.160603937e-02,1.624903025e-01
24.680000,2.017615149e+01,1.008645200e+01,2.304097150e+00,1.001525870e+00,-7.160602728e-02,1.624902958e-01
24.690000,2.016997360e+01,1.009436729e+01,2.305722053e+00,1.001525889e+00,-7.160601529e-02,1.624902893e-01
24.700000,2.016378285e+01,1.010227253e+01,2.307346956e+00,1.001525909e+00,-7.160600341e-02,1.624902828e-01
24.710000,2.015757927e+01,1.011016770e+01,2.308971858e+00,1.001525928e+00,-7.160599163e-02,1.624902763e-01
24.720000,2.015136287e+01,1.011805278e+01,2.310596761e+00,1.001525947e+00,-7.160597995e-02,1.624902699e-01
24.730000,2.014513366e+01,1.012592775e+01,2.312221664e+00,1.001525967e+00,-7.160596838e-02,1.624902636e-01
24.740000,2.013889167e+01,1.013379258e+01,2.313846566e+00,1.001525986e+00,-7.160595691e-02,1.624902573e-01
24.750000,2.013263690e+01,1.014164727e+01,2.315471469e+00,1.001526004e+00,-7.160594554e-02,1.624902511e-01
24.760000,2.012636938e+01,1.014949177e+01,2.317096371e+00,1.001526023e+00,-7.160593426e-02,1.624902449e-01
24.770000,2.012008911e+01,1.015732609e+01,2.318721274e+00,1.001526042e+00,-7.160592309e-02,1.624902388e-01
24.780000,2.011379613e+01,1.016515019e+01,2.320346176e+00,1.001526060e+00,-7.160591201e-02,1.624902328e-01
24.790000,2.010749044e+01,1.017296405e+01,2.321971078e+00,1.001526079e+00,-7.160590103e-02,1.624902268e-01
24.800000,2.010117207e+01,1.018076766e+01,2.323595981e+00,1.001526097e+00,-7.160589015e-02,1.624902208e-01
24.810000,2.009484102e+01,1.018856099e+01,2.325220883e+00,1.001526115e+00,-7.160587936e-02,1.624902150e-01
24.820000,2.008849731e+01,1.019634402e+01,2.326845785e+00,1.001526133e+00,-7.160586866e-02,1.624902091e-01
24.830000,2.008214097e+01,1.020411674e+01,2.328470687e+00,1.001526151e+00,-7.160585806e-02,1.624902033e-01
24.840000,2.007577201e+01,1.021187911e+01,2.330095589e+00,1.001526169e+00,-7.160584756e-02,1.624901976e-01
24.850000,2.006939044e+01,1.021963113e+01,2.331720491e+00,1.001526187e+00,-7.160583714e-02,1.624901919e-01
24.860000,2.006299628e+01,1.022737277e+01,2.333345393e+00,1.001526205e+00,-7.160582682e-02,1.624901863e-01
24.870000,2.005658955e+01,1.023510400e+01,2.334970295e+00,1.001526222e+00,-7.160581659e-02,1.624901807e-01
24.880000,2.005017027e+01,1.024282482e+01,2.336595197e+00,1.001526240e+00,-7.160580644e-02,1.624901752e-01
24.890000,2.004373845e+01,1.025053519e+01,2.338220098e+00,1.001526257e+00,-7.160579639e-02,1.624901697e-01
24.900000,2.003729411e+01,1.025823511e+01,2.339845000e+00,1.001526274e+00,-7.160578642e-02,1.624901643e-01
24.910000,2.003083727e+01,1.026592454e+01,2.341469902e+00,1.001526291e+00,-7.160577655e-02,1.624901589e-01
24.920000,2.002436794e+01,1.027360347e+01,2.343094803e+00,1.001526308e+00,-7.160576676e-02,1.624901536e-01
